genre	key	timesignature	tempo	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26	t27	t28	t29	t30	t31	t32	t33	t34	t35	t36	t37	t38	t39	t40	t41	t42	t43	t44	t45	t46	t47
Blues	7	4	116.984	-17.123	-168.691	-46.711	-123.772	-41.931	30.856	-34.53	-92.862	-8.986	11.286	-37.971	-41.415	-108.256	-43.298	-74.432	-30.361	-161.429	-110.509	-77.122	-60.523	-41.4	-73.07	-53.152	-99.238	-71.733	-108.789	-28.056	-94.112	-64.673	-69.336	17.077	-16.55	-49.26	-16.305	12.356	3.589	-24.339	-35.081	-95.539	-33.629	-103.908	-30.81	-17.553	-36.177	-42.65	-27.685	-84.068	-50.637
Pop_Rock	0	4	188.924	114.719	70.816	121.438	107.835	62.163	98.045	58.268	85.737	129.731	59.762	63.239	75.985	70.537	65.25	79.726	105.068	80.017	99.264	82.436	64.393	75.505	95.02	86.132	88.025	60.326	115.714	63.441	56.863	55.531	58.65	44.675	48.046	45.32	56.933	82.68	71.597	79.49	63.658	62.281	76.434	70.688	67.707	85.221	88.075	67.916	61.283	68.224	90.059
Pop_Rock	11	4	122.006	-16.612	-5.877	-2.837	-6.651	4.659	20.784	-17.126	-28.547	25.298	63.378	72.191	129.408	85.265	83.175	63.116	68.954	82.117	41.414	57.259	94.438	103.619	84.454	88.331	37.188	70.449	17.693	113.258	61.681	64.682	89.966	87.321	121.17	40.671	44.655	66.473	49.408	40.685	36.218	61.41	84.443	34.15	65.102	81.412	133.022	20.4	55.68	74.046	29.734
Pop_Rock	7	3	179.988	30.36	28.125	23.607	30.078	13.89	-1.732	-11.36	-15.971	-10.424	35.318	31.588	9.893	9.516	32.469	25.33	53.793	43.171	19.073	19.902	15.965	24.693	35.635	48.601	44.555	43.5	32.608	56.958	53.009	38.299	40.208	59.523	55.185	45.391	46.338	53.229	50.443	28.203	49.194	32.833	49.619	47.618	25.497	56.947	58.807	45.122	37.959	48.873	43.883
Pop_Rock	7	4	80.41	-2.821	9.115	17.554	69.267	45.464	33.017	-1.366	42.043	30.053	-8.236	9.453	0.356	31.168	-20.658	39.871	33.215	-25.967	-13.815	-0.091	21.009	13.63	30.281	61.76	19.305	44.457	53.338	15.415	86.775	20.307	38.976	7.116	13.227	25.758	9.751	0.5	-8.236	-22.165	16.136	-15.551	2.675	-16.206	14.225	15.171	49.305	5.757	12.274	58.174	26.242
Pop_Rock	6	4	117.984	-49.463	-78.942	-48.139	-102.712	-29.484	-29.862	-0.792	15.741	-61.111	-73.41	-38.677	-56.715	-78.668	-86.664	-63.667	-74.149	-85.217	-17.784	-2.994	-14.302	72.204	-71.374	-41.982	38.527	-91.819	-126.561	-80.035	-96.894	-108.995	-26.036	-90.414	-89.609	-89.11	-58.262	-14.598	-57.813	-101.617	-35.833	-84.563	-97.118	-28.539	-35.688	-59.062	-102.996	-69.463	-129.257	-134.967	2.355
Pop_Rock	6	4	131.079	1.529	0.804	28.033	-1.883	27.047	18.384	12.755	71.322	48.258	13.022	-34.785	22.545	-16.009	12.274	53.111	42.487	-15.827	7.403	13.914	23.107	10.633	-6.696	-5.487	20.406	-7.346	-3.053	11.714	63.623	30.642	17.517	3.704	-3.859	53.688	31.91	42.561	99.869	-6.949	-13.111	15.705	3.362	50.266	24.792	30.905	43.494	43.884	7.069	22.073	34.665
Pop_Rock	6	4	133.383	20.707	12.241	27.841	44.297	36.33	31.933	4.647	-14.141	-39.556	8.132	-24.878	-40.507	-29.181	-34.121	-13.291	3.941	-11.188	-29.164	-37.534	-17.394	-29.578	32.356	-14.524	-13.313	-31.844	-10.869	29.466	13.946	-11.132	6.083	-35.605	-31.774	-28.378	-43.08	-21.812	-45.805	21.15	-16.333	-33.662	29.561	12.402	-24.99	-7.851	-11.307	-3.614	0.462	-5.187	-4.715
Electronic	9	5	120.876	3.66	134.8	88.629	33.266	46.885	16.689	59.313	27.505	113.035	-23.673	68.211	145.995	57.967	109.841	-8.522	38.042	95.032	22.996	78.236	8.342	-2.169	157.649	194.105	48.173	135.753	-35.622	48.725	98.311	37.162	95.866	10.949	22.574	222.848	204.022	57.903	143.17	-23.645	53.951	134.343	33.16	92.622	6.343	14.739	209.882	205.751	50.638	145.71	-26.172
Pop_Rock	7	4	123.657	66.245	35.112	57.833	19.698	-0.564	30.689	90.555	58.441	32.187	16.778	10.808	-80.734	16.37	-31.952	0.947	6.379	-44.596	17.012	44.006	40.292	22.394	-12.689	1.777	37.766	-34.872	-42.165	32.642	-0.733	8.991	-37.316	14.921	46.348	35.68	-3.192	-46.711	35.733	-65.21	30.091	-72.245	-54.094	37.996	-60.827	44.73	-7.464	0.426	-57.723	26.368	-40.763
Blues	4	4	91.538	6.681	12.585	41.477	5.264	8.031	58.194	75.319	43.584	30.777	5.466	23.977	7.403	44.289	60.877	25.445	12.328	26.196	26.381	37.41	13.765	26.708	29.512	-22.214	50.601	21.021	21.85	16.94	-31.576	-1.257	18.44	-7.274	-1.284	28.557	35.366	-36.023	26.117	41.032	-4.925	28.506	11.126	26.262	29.76	19.174	16.549	29.344	15.16	27.037	13.102
Pop_Rock	9	4	114.73	40.365	56.269	27.542	54.477	38.225	53.81	44.605	29.786	86.473	61.283	46.452	42.994	29.495	30.543	63.568	47.133	73.637	52.514	30.196	35.358	62.854	37.889	62.224	29.995	45.928	79.101	39.37	26.677	53.342	61.946	55.115	18.813	9.275	38.432	19.594	13.923	-15.399	-15.42	-5.914	-15.787	-44.82	-2.898	-17.426	1.785	-2.998	0.707	8.538	12.378
Pop_Rock	0	5	70.649	-20.629	-12.374	-28.181	50.895	91.339	14.712	73.396	22.893	32.808	19.736	27.937	6.512	-12.8	-10.4	-11.971	-1.508	37.594	49.778	22.044	69.835	65.387	64.169	56.704	13.743	72.726	51.378	37.622	15.13	69.257	84.62	-12.664	48.686	19.576	-18.7	-4.324	-13.342	-1.282	4.782	46.73	38.556	15.928	45.816	23.126	31.814	5.002	-7.681	17.616	-42.201
Electronic	5	4	150.066	43.228	-13.591	-37.525	-70.046	1.13	6.946	-96.876	-6.897	32.774	-0.801	2.895	6.59	8.775	-39.874	-13.31	-38.432	-57.366	-30.569	1.868	11.468	-13.949	118.386	41.51	-41.341	-39.364	-41.28	-42.687	-66.043	9.511	-65.486	-59.732	-74.085	-0.945	-9.859	18.051	9.467	-103.346	19.905	24.372	-16.317	13.179	8.495	15.196	39.718	19.473	49.384	-2.993	12.015
Pop_Rock	0	4	160.009	45.749	52.014	4.033	-0.956	-18.34	-8.278	-25.661	-17.408	-28.694	50.608	39.343	24.504	15.741	11.23	-1.191	5.233	14.912	5.038	43.536	27.606	6.217	23.264	-4.338	3.13	24.595	9.255	-0.709	-0.909	41.189	24.32	14.573	17.876	10.278	-3.525	-2.159	-12.837	-17.312	-6.164	-12.194	36.604	50.567	41.744	14.734	10.279	-1.822	-4.78	10.107	14.873
Pop_Rock	7	1	200.716	4.17	25.377	36.861	68.038	34.929	-0.821	21.331	20.147	30.707	6.071	20.823	11.664	5.24	77.565	31.079	10.988	41.962	46.071	17.624	53.897	21.53	64.862	61.58	31.339	33.921	46.921	17.186	35.254	14.172	10.454	19.247	38.682	75.369	42.872	51.583	42.388	27.352	26.608	17.868	10.495	23.911	3.363	25.15	3.857	26.753	16.02	14.254	9.058
Blues	0	3	94.554	-14.316	-1.424	-17.09	-77.602	-37.707	-75.615	-95.091	-23.938	-32.564	-31.005	-32.282	-74.042	-93.212	-139.79	-80.91	-23.628	28.207	74.999	12.702	18.171	62.441	-19.76	5.546	-25.001	-49.371	-88.359	-83.402	-50.136	31.595	31.081	26.357	23.607	15.993	16.831	-60.754	-17.776	-59.971	-53.07	-131.75	-88.647	-59.748	20.124	-19.538	-59.529	-38.801	-23.002	28.72	51.91
Pop_Rock	2	4	90.027	31.029	14.212	42.027	46.567	8.753	24.418	56.203	20.787	14.871	30.309	33.311	39.356	40.816	81.8	67.267	44.823	25.709	44.88	45.779	46.593	18.817	77.773	113.75	65.883	14.932	23.514	28.353	21.401	43.129	28.249	5.151	36.48	46.825	14.235	38.068	54.633	46.247	-8.705	-86.658	-215.968	-234.456	-182.393	-220.18	-208.924	-210.593	-203.104	-201.703	-244.532
Jazz	0	4	67.745	-121.241	-208.48	-180.773	-28.503	-60.527	-76.483	-50.396	-93.315	-6.336	-26.709	-9.743	-30.268	114.412	-2.466	-21.329	-3.43	-56.098	-30.152	21.571	-27.58	2.747	-159.205	-84.571	-187.847	-98.27	-177.687	-96.671	-57.151	18.161	-53.66	-51.904	-55.358	-57.41	-2.822	-98.852	-36.426	-32.499	-25.698	-19.984	-110.355	-53.65	-146.07	3.024	16.499	-15.557	-33.704	-45.915	-71.627
Pop_Rock	7	4	101.08	-35.211	-50.046	-15.178	24.913	114.402	68.91	38.861	-12.559	9.327	-80.057	-21.322	-57.938	18.421	-21.502	-37.18	-6.578	33.354	22.474	34.673	31.074	-1.364	10.932	35.529	18.665	43.267	11.06	4.612	31.981	63.64	45.652	35.988	18.29	21.19	33.774	41.189	35.302	24.937	49.45	109.06	36.677	-5.101	-14.191	56.862	-3.917	115.659	99.599	-18.059	-35.955
Pop_Rock	10	4	107.845	30.655	14.054	34.726	99.245	55.525	49.389	40.529	40.89	44.564	34.739	25.804	26.526	59.657	64.983	44.632	54.893	24.618	10.821	7.024	43.02	47.356	43.248	34.326	48.781	19.982	47.42	54.638	29.505	32.801	43.733	36.414	39.437	44.933	40.36	55.398	69.967	46.993	38.849	29.59	22.306	29.868	18.559	31.816	19.53	35.366	33.741	28.375	57.101
Pop_Rock	8	4	142.116	15.753	13.006	9.452	1.397	2.274	5.146	13.638	11.871	-13.059	17.503	-25.855	-11.955	-26.906	-1.72	16.081	18.274	8.097	5.657	0.575	6.884	27.932	89.047	23.767	-1.595	1.544	-18.288	-6.14	-38.498	11.959	25.088	-51.299	-32.504	-59.59	7.989	-23.373	-46.789	55.04	57.312	-27.076	-12.894	-4.037	79.692	21.955	-57.678	-60.621	-95.184	16.079	-65.463
Pop_Rock	9	1	88.02	-131.946	-153.88	-124.67	-43.516	-133.829	-135.767	-161.596	-147.58	-124.435	-129.468	-127.37	-119.038	-152.825	-167.972	-159.469	-150.862	-152.834	-144.542	-115.268	-151.936	-156.589	-154.505	-150.72	-135.22	-159.466	-154.809	-135.5	-125.962	-141.236	-185.724	-165.531	-116.859	-123.109	-131.745	-122.09	-110.065	-158.621	-177.94	-183.474	-164.186	-146.158	-140.039	-127.078	-94.256	-147.028	-170.153	-152.317	-174.034
Pop_Rock	7	4	132.892	-25.137	114.342	54.175	43.993	23.342	77.598	18.949	56.558	-29.355	46.505	75.064	50.051	28.973	28.771	37.848	22.9	62.797	-27.071	-37.465	68.329	54.665	-26.471	-58.211	66.503	58.875	65.265	62.387	62.135	86.261	135.684	-28.464	-9.182	47.262	-10.687	27.881	-48.132	-19.527	65.788	-7.2	-1.113	38.712	-24.973	32.174	14.654	26.323	57.808	-12.14	57.66
Pop_Rock	1	4	97.148	46.177	69.858	45.681	46.742	49.111	38.228	59.186	41.825	48.183	49.756	37.737	61.28	35.79	50.676	40.884	46.043	54.046	39.315	41.463	51.933	45.68	45.129	35.002	55.209	42.575	46.264	45.237	39.195	36.824	40.153	27.217	59.977	38.797	-7.281	22.4	-13.417	5.904	35.808	30.789	45.959	15.535	28.124	47.316	37.44	28.401	22.545	31.253	3.083
Electronic	7	4	95.973	67.002	15.531	16.36	-8.686	55.216	-14.264	25.673	11.59	52.133	5.454	1.29	-21.374	42.497	-10.838	29.058	10.258	55.943	16.618	16.449	64.868	-4.76	32.115	27.651	67.085	19.037	19.378	11.431	68.527	13.285	49.98	35.367	69.81	36.044	22.28	1.356	60.15	7.589	35.827	12.538	54.767	10.293	5.268	-3.322	53.433	12.572	39.844	16.671	48.101
Blues	9	4	111.903	-16.822	6.876	-14.911	-16.753	-4.301	-19.449	-17.68	-44.747	-33.63	-71.954	-63.683	-54.071	-6.046	2.715	25.359	11.829	49.676	20.674	-2.019	-14.571	-2.895	-3.64	-13.576	-11.86	-67.142	-87.252	-23.797	-26.514	-54.3	-113.922	-21.385	-66.692	1.442	-64.648	-9.812	-33.367	-16.086	-141.387	-30.218	3.332	18.006	68.626	16.279	-6.286	-24.775	4.112	-20.103	23.638
Pop_Rock	6	1	141.334	81.619	87.992	97.297	76.768	91.613	85.501	85.387	96.59	90.684	85.494	116.976	107.639	143.993	113.33	133.563	136.875	119.838	128.424	154.604	155.619	152.992	120.001	103.282	105.566	96.023	76.509	62.003	76.596	52.329	58.569	41.675	67.069	65.359	66.512	53.034	54.41	8.253	32.907	19.698	28.721	15.759	42.512	23.129	41.282	46.38	17.499	61.179	19.488
Pop_Rock	5	4	86.665	65.482	61.778	69.821	54.833	36.327	45.508	77.729	37.062	12.744	46.982	59.694	52.962	98.079	56.535	46.117	49.427	61.152	96.263	20.609	18.763	34.787	61.154	62.95	69.038	93.279	88.681	103.627	94.389	84.252	80.603	59.547	61.032	64.136	82.611	61.074	67.097	78.497	77.176	79.377	75.116	59.091	42.39	46.736	37.683	74.157	55.155	34.678	30.148
Rap	4	4	167.909	-35.125	-31.562	-36.339	-7.29	-24.154	-6.316	-6.053	-8.238	-32.124	3.711	32.026	58.952	22.718	37.864	-32.306	-29.064	2.92	19.509	5.997	-6.703	-48.273	-70.39	-57.003	-16.87	-11.983	-34.604	-84.713	-13.706	-12.479	11.418	20.552	26.333	10.488	-65.682	-36.518	3.337	-37.823	30.94	-27.246	29.913	-6.105	40.997	-11.948	-2.067	-53.815	-10.35	-36.585	-11.922
Country	7	4	121.773	-73.638	-51.817	-47.978	-67.498	-80.371	-64.618	-53.738	-33.921	-62.461	-84.418	-118.108	-151.951	-22.733	-79.01	-54.173	-158.201	-163.176	-187.179	-69.013	-135.213	-142.646	-102.819	-112.248	-78.894	-179.554	-118.168	-125.878	-93.448	-116.848	-113.124	-101.21	-87.387	-73.995	-127.627	-75.482	-76.359	-64.158	-83.382	-80.644	-174.186	-47.819	-153.55	-134.967	-69.884	-94.069	-97.928	-80.646	33.786
Pop_Rock	7	1	143.679	19.501	21.314	-21.808	40.752	-0.173	23.383	-5.398	-24.054	28.578	44.796	8.904	23.003	18.107	8.027	-15.414	4.012	14.283	-4.769	5.661	10.842	14.756	43.775	77.064	7.676	6.969	-18.443	5.97	16.491	-12.501	26.684	-11.824	-21.417	0.074	-61.238	-27.018	-2.673	38.485	-23.056	43.956	38.273	45.172	11.285	41.663	-2.777	-6.991	23.313	64.748	61.837
Pop_Rock	9	4	135.914	100.632	10.486	259.81	126.686	21.63	56.92	37.287	54.375	57.07	91.14	79.98	48.591	64.37	33.75	16.382	45.842	-9.719	57.703	59.388	32.315	79.988	-11.301	22.143	28.59	13.773	92.899	41.133	42.64	46.52	48.794	63.266	19.448	57.124	43.016	27.04	87.17	1.868	52.133	41.674	45.416	17.869	40.438	52.262	16.639	42.381	43.884	37.301	9.509
Pop_Rock	11	4	120.703	42.048	17.847	9.433	9.686	12.591	-9.776	22.89	14.072	7.759	-0.495	17.335	15.449	5.159	-7.975	9.361	25.629	27.66	10.152	7.386	31.947	43.315	22.969	3.259	32.737	20.9	10.841	12.777	10.225	9.463	12.456	11.058	13.809	18.765	4.012	11.217	34.479	18.312	41.497	57.287	42.013	47.898	14.701	-0.995	10.24	18.112	18.961	-5.322	-3.032
Pop_Rock	7	5	125.995	-2.772	-30.209	-38.563	-49.397	-10.077	-3.475	-25.517	-31.973	-44.521	8.932	-6.811	-22.804	-2.704	23.511	-13.776	-29.253	-18.211	20.934	1.833	16.469	29.011	-8.112	-2.753	-15.929	23.831	28.625	10.985	16.543	24.017	-10.963	-17.83	-2.349	31.654	-5.619	19.215	24.707	-4.424	-39.963	-14.432	-24.981	3.001	23.821	16.296	-42.906	-3.372	-36.981	-2.593	18.869
Pop_Rock	5	4	140.13	54.602	76.673	53.105	43.109	29.777	38.697	46.649	38.84	43.552	13.022	15.542	-8.116	1.05	37.447	26.672	-2.589	-25.703	17.482	-3.851	36.791	31.115	17.356	-3.84	-27.973	4.65	-19.46	20.458	51.151	-0.055	-10.934	-26.573	-15.364	-19.147	-42.557	31.941	30.499	14.058	7.654	24.455	4.437	4.207	2.697	8.658	-17.019	-0.83	-17.293	-1.535	-25.696
Pop_Rock	10	4	113.326	46.146	42.383	46.948	0.977	27.262	21.701	37.734	35.981	21.915	14.637	42.012	-40.13	-2.583	-1.501	9.792	22.937	19.704	1.073	37.642	12.801	20.227	6.998	11.947	23.251	13.305	17.041	8.257	17.243	-2.427	27.815	34.4	7.705	-5.914	49.55	24.109	46.651	40.632	56.394	23.126	23.846	55.231	42.325	32.85	10.265	47.104	38.358	42.01	31.891
Pop_Rock	4	4	176.153	62.183	38.32	41.186	28.692	57.015	72.099	52.773	35.768	41.858	57.787	79.158	59.828	84.324	60.114	36.074	20.879	72.779	1.19	18.317	24.91	15.114	25.391	26.865	80.994	21.865	0.11	23.265	15.474	33.412	21.826	41.043	7.992	34.129	45.957	14.321	29.847	4.024	7.494	124.955	48.367	94.173	17.23	40.309	19.897	21.691	21.801	16.728	51.896
Jazz	2	3	84.064	-6.385	-32.08	-28.023	-34.717	-8.395	23.815	7.328	17.37	-29.984	15.969	-7.421	-27.222	19.767	-58.189	-41.929	-21.578	-13.199	-17.283	-10.338	-4.144	11.088	37.406	13.449	-30.262	-15.745	-25.689	-56.495	-12.622	-46.375	14.544	35.311	29.388	17.499	21.614	7.83	2.056	12.167	17.43	42.691	19.86	7.819	-4.264	43.33	9.267	6.483	11.51	5.624	-14.546
Pop_Rock	4	4	86.82	-19.559	-49.656	67.213	24.368	47.46	75.408	-1.222	-60.584	-41.863	-59.423	-20.117	-16.263	-20.124	-51.544	53.637	26.851	14.08	-44.72	-48.876	68.267	-29.517	-14.318	69.308	9.414	-67.864	20.872	-19.866	-52.433	-38.412	9.316	48.922	94.493	116.701	54.25	48.0	13.154	-31.711	-23.345	11.596	15.071	67.147	29.351	-10.696	-40.425	-23.205	-15.669	9.21	5.064
Electronic	1	4	129.984	50.919	96.175	34.456	45.088	-35.714	91.231	34.602	76.357	24.079	87.122	58.387	115.608	-13.641	144.087	108.55	56.527	59.329	39.944	85.085	17.463	72.728	-9.289	97.704	41.34	73.624	42.148	83.879	16.273	60.446	-35.325	107.964	33.634	86.728	27.79	77.78	9.697	67.47	-27.887	84.886	26.621	70.598	-24.485	108.935	66.423	126.074	39.707	86.384	60.315
Jazz	0	4	121.201	114.531	67.045	103.413	110.458	96.159	108.58	96.254	99.211	9.82	4.559	36.949	23.893	6.205	47.275	72.995	85.967	50.278	66.49	14.342	30.195	0.064	34.65	76.908	32.176	0.484	11.876	70.533	8.447	3.099	7.179	26.753	35.543	37.609	-5.598	86.922	-3.435	25.71	19.291	-16.075	13.865	20.682	50.807	14.986	-18.677	30.844	19.117	44.052	30.861
Pop_Rock	2	3	90.66	-81.414	-81.14	-98.039	-95.508	-112.84	-139.002	-148.047	-131.529	-127.004	-128.78	-152.153	-146.358	-167.188	-158.664	-136.878	-160.709	-170.69	-149.781	-147.265	-160.983	-133.866	-145.434	-121.18	-79.985	-90.29	-79.215	-89.207	-78.242	-63.793	-43.396	-74.798	-79.73	-69.819	-38.8	-36.428	-27.74	-32.15	-49.879	-51.789	-85.514	-190.483	-205.934	-250.469	-248.791	-248.391	-251.456	-302.713	-318.679
Pop_Rock	5	5	173.205	94.3	95.471	88.382	85.335	103.017	80.243	89.82	100.677	100.525	134.505	112.658	103.494	119.767	66.391	81.638	146.705	130.521	97.854	111.264	74.453	93.091	63.501	114.378	75.925	64.877	90.228	57.965	72.718	116.697	107.03	70.023	104.409	97.584	58.815	68.0	61.159	70.69	90.571	85.362	70.14	86.564	69.794	70.416	88.388	80.512	123.028	103.871	77.878
Pop_Rock	0	1	167.954	26.424	53.824	2.852	-11.288	11.868	7.355	36.51	30.244	19.006	-6.202	24.417	7.398	3.563	49.688	44.539	30.996	31.029	41.596	24.969	22.669	25.361	13.396	41.422	17.054	32.838	49.256	16.017	26.665	36.45	60.664	28.69	20.721	18.41	-4.553	35.807	50.257	39.303	26.971	22.39	46.769	51.59	45.668	42.162	6.822	42.919	14.662	13.781	63.8
Pop_Rock	6	4	85.029	6.124	23.992	43.335	30.261	49.299	32.915	37.384	26.094	64.751	70.084	79.319	32.608	28.901	47.635	91.076	40.204	59.356	75.234	76.805	48.61	42.791	45.224	26.426	58.07	66.11	57.87	59.989	39.547	116.031	50.157	88.353	84.987	90.26	64.002	38.137	33.041	55.605	56.545	66.612	107.448	55.405	64.941	95.983	56.156	70.697	60.688	62.708	63.832
Pop_Rock	11	4	94.777	70.359	191.323	74.64	121.176	120.265	77.366	62.48	44.782	68.094	64.69	72.586	56.913	87.014	72.281	90.593	68.324	61.241	-7.024	181.158	52.427	35.472	63.865	101.403	39.506	70.149	10.309	59.998	142.716	57.614	30.034	82.242	99.152	74.031	39.012	59.198	154.381	129.762	56.366	43.611	16.157	76.051	65.455	18.951	45.7	64.353	53.331	56.511	68.247
Rap	11	3	165.546	51.361	-18.962	9.808	12.841	73.04	74.463	-56.327	-23.127	3.621	30.832	-3.773	-7.368	-23.5	-47.345	-54.907	76.735	28.035	68.973	-48.338	-42.164	-45.833	-47.013	52.279	-49.379	-15.178	103.553	-40.814	-89.597	26.977	2.679	-102.248	-62.918	-12.103	3.09	-23.763	48.651	-0.246	43.91	-32.125	-22.764	-13.348	-57.096	87.584	25.394	-4.551	-37.949	17.386	-41.568
Electronic	0	4	64.811	-51.924	-30.52	-9.528	-44.541	-59.923	-48.846	-7.91	-40.635	-30.425	-32.698	-34.289	-68.698	-29.118	-67.027	-32.243	-18.557	-38.02	-42.603	-31.786	-11.644	0.34	1.945	-47.85	-90.92	-72.09	-77.272	-71.41	-58.031	-73.66	-77.141	-102.22	-55.339	4.696	1.537	57.589	-55.252	-53.586	-61.076	-98.922	-61.182	-66.568	-9.977	6.138	-38.311	-53.952	-57.507	-66.228	-44.575
Pop_Rock	4	3	152.214	35.04	12.756	-13.339	-18.014	39.543	56.136	-20.404	-40.259	-13.942	-7.926	31.045	11.638	65.379	26.484	72.047	63.04	-5.02	37.177	34.097	59.053	6.824	25.569	47.648	40.809	9.123	42.132	84.951	22.947	82.247	109.145	52.011	61.361	-59.855	-50.07	-89.731	-66.106	-35.047	87.401	-81.295	23.678	-12.552	-30.011	-56.509	4.554	-9.76	-1.779	-39.769	-53.039
Electronic	11	4	127.923	-78.102	195.721	-23.606	196.501	-84.136	306.443	16.991	208.162	-72.274	189.68	-31.876	193.848	-67.167	308.215	12.034	226.3	-80.728	197.213	-18.144	174.029	-64.285	286.541	20.113	190.733	-62.867	190.886	-24.64	218.881	-69.463	296.894	18.714	199.08	-65.491	201.117	-2.011	169.124	-78.729	307.416	23.883	197.936	-86.371	187.955	-26.902	193.242	-71.194	309.965	20.177	177.892
Pop_Rock	9	4	200.061	43.619	72.663	71.051	54.441	80.805	47.93	50.589	49.2	69.391	51.319	49.558	56.218	44.087	50.836	65.319	34.967	53.525	41.359	46.413	64.062	61.218	50.908	35.428	60.939	64.031	45.372	64.194	54.009	62.507	62.982	54.663	60.994	58.42	64.103	63.983	49.642	59.536	47.607	61.769	74.655	59.658	64.469	68.424	77.006	60.004	63.956	62.957	44.884
Pop_Rock	5	1	128.598	53.447	99.444	50.309	89.027	46.368	80.122	71.888	87.26	50.09	85.121	71.431	54.275	67.53	71.822	78.343	45.342	41.664	44.972	33.335	33.266	24.221	43.617	38.185	41.212	38.21	27.794	22.289	34.403	40.898	41.217	18.518	30.181	7.801	14.282	48.622	69.558	39.088	59.494	61.765	60.807	31.054	39.343	35.424	33.707	33.658	37.12	32.5	39.599
Pop_Rock	7	4	150.11	52.58	51.335	36.06	24.602	24.645	21.936	41.854	82.21	6.899	36.53	35.164	43.644	30.663	56.502	19.98	50.753	29.941	31.562	6.168	1.535	3.599	-12.131	53.624	54.574	39.735	31.036	54.618	45.116	15.77	53.027	54.069	21.827	71.535	42.316	9.734	34.773	52.204	16.934	37.205	24.84	26.986	25.032	21.958	50.178	26.944	74.707	19.188	22.591
Pop_Rock	7	1	117.966	-15.361	34.213	-59.068	-41.535	-73.056	-54.291	-75.087	-16.504	-64.805	-22.023	-71.207	-36.836	-63.15	58.029	46.169	-28.429	-5.622	48.357	-32.843	-32.024	-10.833	-10.871	-36.586	-29.051	-49.311	-17.968	-57.066	-20.22	-40.503	-47.29	-38.653	56.453	19.887	-33.468	-80.411	-41.395	-53.251	-37.095	-59.501	-41.452	-79.578	-27.389	-52.957	-26.933	-59.488	-33.204	-59.212	17.256
Pop_Rock	0	1	111.492	9.363	7.12	20.341	29.014	14.635	14.399	38.794	12.958	46.58	20.294	45.292	-6.445	3.397	37.38	27.173	-19.217	-19.583	15.68	34.427	4.481	10.553	-21.719	-17.053	-0.57	28.501	37.766	23.552	27.551	41.072	0.512	-35.816	-8.056	-20.614	-16.267	-30.659	6.963	-11.739	9.759	3.724	8.734	33.362	38.735	40.458	51.27	24.914	-85.761	-56.7	-86.894
Electronic	4	4	120.119	61.498	44.826	39.59	31.87	105.646	31.93	19.169	132.03	91.1	58.451	63.306	53.407	76.355	68.989	13.272	25.21	72.764	45.596	97.733	101.209	116.314	44.032	46.79	70.708	50.044	79.056	66.995	48.539	66.086	72.155	58.958	87.041	117.254	77.517	66.406	64.489	82.817	51.55	70.135	46.638	22.207	18.245	-9.72	97.704	37.378	30.412	20.989	64.493
Country	2	4	141.51	-51.59	-61.66	-105.528	-89.112	-75.904	-65.939	-79.649	-41.67	-64.82	-48.278	-63.157	-50.877	20.703	-49.629	-49.039	-84.342	-64.571	-54.988	-54.916	-21.98	-37.328	-95.6	-62.329	-89.148	-138.191	-112.595	-60.627	-94.89	-33.485	4.056	-10.649	-21.248	22.137	-17.495	-69.569	-17.566	-21.645	-12.019	55.857	123.3	124.513	92.43	78.298	68.107	69.599	55.38	-11.673	115.652
Pop_Rock	1	1	92.012	-37.044	-14.601	16.215	-10.037	3.118	59.091	-118.325	-100.023	-11.036	-2.222	-31.977	-48.89	12.24	-25.227	-8.694	-0.699	43.795	28.002	11.74	-41.041	31.775	-64.497	-74.881	-71.338	-35.435	-32.44	-51.494	34.637	12.742	-21.203	-9.776	-21.679	37.466	102.836	9.671	33.818	-11.951	-61.144	6.625	-18.596	-16.408	-21.531	45.928	52.528	20.548	-18.971	0.946	4.015
Pop_Rock	2	5	86.902	10.35	113.588	66.507	13.843	16.493	5.019	-43.672	-18.769	-36.555	8.025	33.7	3.862	-6.397	12.408	94.862	67.38	22.523	-28.951	-28.862	-32.368	-8.555	-16.789	-3.679	15.071	8.58	19.891	45.13	33.949	53.23	-1.714	53.505	9.434	41.094	90.904	139.794	145.428	114.207	96.158	97.285	26.885	29.991	26.585	64.407	45.9	49.911	46.832	46.7	75.554
Pop_Rock	10	4	120.006	94.628	96.812	96.605	60.58	95.397	75.316	74.667	106.975	89.972	79.349	75.467	55.978	92.681	101.941	74.989	102.424	82.311	118.648	61.492	153.808	79.412	34.185	2.957	53.333	117.387	80.536	105.208	57.451	63.147	109.38	83.156	80.441	49.805	30.765	65.21	74.712	60.497	102.082	84.158	118.219	51.691	148.226	77.555	40.686	17.479	36.608	88.045	75.994
Pop_Rock	11	4	142.01	42.888	22.898	38.736	36.73	-18.578	14.026	-6.399	-1.492	7.195	37.493	13.418	17.414	15.395	14.835	12.867	22.953	-3.613	-25.204	6.851	67.467	-3.506	-8.825	19.569	5.784	44.531	5.061	41.004	18.897	43.185	18.604	7.128	54.849	28.294	35.015	18.595	10.876	27.119	70.814	29.502	-0.401	18.662	57.581	-12.784	47.601	46.612	55.889	39.347	48.719
